event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24685,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:31Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, regarding the reported failures with paediatric audiology services in NHS Lothian, whether it will commission an independent review of the needs of the affected children identified in both the audits, in order to assess any current social, education and health needs and the extent to which these are being met.",TRUE,preg_birth_child,information,
S6W-24683,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:31Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, regarding the reported failures with paediatric audiology services in NHS Lothian, in light of the sampling not being based on risk, what its position is on whether there is a need for a review of a further sample of cases.",TRUE,preg_birth_child,information,
S6W-24697,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:32Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what it is doing to improve mental health waiting times for young people, in light of reported figures showing that at least one patient in NHS Ayrshire and Arran waited 91 weeks before their first child and adolescent mental health services (CAMHS) appointment.",TRUE,mhsa,review,
S6W-24715,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times emergency contraception, or the so-called morning after pill, has been prescribed to prisoners in the (a) female and (b) male prison estate in each of the last five years.",TRUE,justice,review,"This question has also been sent to the Pregnancy, Birth & Child Health and Clinical and protecting health teams."
S6W-24715,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times emergency contraception, or the so-called morning after pill, has been prescribed to prisoners in the (a) female and (b) male prison estate in each of the last five years.",TRUE,preg_birth_child,review,This question has also been sent to the Justice settings and Clinical and protecting health teams.
S6W-24715,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times emergency contraception, or the so-called morning after pill, has been prescribed to prisoners in the (a) female and (b) male prison estate in each of the last five years.",TRUE,cph,review,"This question has also been sent to the Justice settings and Pregnancy, Birth and Child health teams."
S6W-24555,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what steps it (a) can take and (b) is taking to prevent the (i) sale and (ii) use of unregulated products in aesthetic treatments.,TRUE,cph,information,
S6W-24701,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what consideration it has given to increasing its support for cancer patients, in light of reported figures from the cancer care charity, Maggie's, stating that 40% of people with cancer in the UK have used annual leave for their appointments.",TRUE,cancer_adult_screening,information,
S6W-24700,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to figures from the Office for National Statistics (ONS) stating that almost 200,000 people were out of work because of ill health between July 2022 and June 2023, which is reportedly around 29,000 more than in the same period before the COVID-19 pandemic.",TRUE,hsc,information,
S6W-24716,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times an early medical abortion, or so-called abortion pill, has been prescribed to prisoners in the (a) female and (b) male prison estate, who were not pregnant upon incarceration, in each of the last five years.",TRUE,justice,review,"This question has also been sent to the Pregnancy, Birth & Child Health and Clinical and protecting health teams."
S6W-24716,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times an early medical abortion, or so-called abortion pill, has been prescribed to prisoners in the (a) female and (b) male prison estate, who were not pregnant upon incarceration, in each of the last five years.",TRUE,preg_birth_child,review,This question has also been sent to the Justice settings and Clinical and protecting health teams.
S6W-24716,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:50Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times an early medical abortion, or so-called abortion pill, has been prescribed to prisoners in the (a) female and (b) male prison estate, who were not pregnant upon incarceration, in each of the last five years.",TRUE,cph,review,"This question has also been sent to the Justice settings and Pregnancy, Birth and Child health teams."
S6F-02748,2024-01-25T00:00:00Z,2024-01-25T00:00:00Z,2024-01-22T15:24:58Z,Annie Wells,Scottish Conservative and Unionist Party,Glasgow,"To ask the First Minister, in light of the Scottish Government's plans to open the first safe drug consumption room in Glasgow later this year, what assurances he can provide that other areas of drugs policy, including spaces for residential rehabilitation, will not be deprioritised.",TRUE,drugs,information,
S6W-24618,2024-02-01T00:00:00Z,NA,2024-01-18T16:43:03Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government, in light of reported concerns regarding the indefinite detention of some prisoners in Scotland, whether it is reviewing the application of the Order for Lifelong Restriction introduced in 2008, particularly in relation to reported cases where prisoners sentenced for minor offences have been detained for over 15 years without a release date; what measures are in place to ensure that (a) social workers and (b) psychologists involved in any such cases are accountable for their recommendations and decisions regarding such prisoners, and what steps are being taken to ensure (i) transparency of and (ii) accountability for any decisions affecting such prisoners, particularly in light of the reported removal of courses previously offered to work towards release.",FALSE,justice,information,
S6W-24691,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:30Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,"To ask the Scottish Government what measures it has put in place to eliminate the possibility of a so-called ""lab leak"" from virology research in Scotland.",FALSE,cph,information,
S6W-24692,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:31Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what action it has taken to ensure that Scotland is fully prepared for any potential future pandemic.,FALSE,cph,information,This question has also been sent to the Clinical and Protecting health team.
S6W-24692,2024-02-02T00:00:00Z,NA,2024-01-19T15:58:31Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what action it has taken to ensure that Scotland is fully prepared for any potential future pandemic.,FALSE,covid,information,This question has also been sent to the COVID team.
S6W-24549,2024-02-05T00:00:00Z,NA,2024-01-22T17:06:49Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government how much funding it has provided to train physician associates and anaesthesia associates in each of the last five financial years.,FALSE,nes_wf,review,
